,Start Time,Period (min),NE Name,BSC6910UCell,VS.HSDPA.MeanChThroughput (kbit/s),HSDPA_Data_Volume_MB (MB),Cell Availability (%),Overall Accessibility Success Rate PS Interactive EUL (%) (%),Max HSDPA UE (None),Mean HSDPA UE (None),cluster,,,,,,
10183,2/18/2021 8:00,60,DRH38,"Label=NSRPR03WE, CellID=48880, LogicRNCID=838",1184.155,440.25,100,99.483,21,6.331,1,,,,,,
10184,2/18/2021 8:00,60,DRH38,"Label=NSRPR03HE, CellID=48879, LogicRNCID=838",1510.202,397.092,100,100,16,6.198,1,,,,,,
10185,2/18/2021 8:00,60,DRH38,"Label=GPKLG09WC, CellID=50589, LogicRNCID=838",820.6,598.884,100,99.307,20,11.371,0,,,,,,
10186,2/18/2021 8:00,60,DRH38,"Label=GPKLG09WB, CellID=50588, LogicRNCID=838",1096.65,915.456,100,99.441,22,11.867,0,,,,,,
10187,2/18/2021 8:00,60,DRH38,"Label=GPKLG09HC, CellID=11681, LogicRNCID=838",852.821,503.429,100,99.636,18,9.243,1,,,,,,
10188,2/18/2021 8:00,60,DRH38,"Label=GPKLG09HB, CellID=11680, LogicRNCID=838",1268.66,1085.797,100,99.222,19,12.154,0,,,,,,
10189,2/18/2021 8:00,60,DRH38,"Label=GPKLG09HA, CellID=11679, LogicRNCID=838",1174.785,1227.938,100,98.942,29,18.682,0,,,,,,
10190,2/18/2021 8:00,60,DRH38,"Label=GPKLG09WA, CellID=50587, LogicRNCID=838",949.726,1344.3,100,99.524,27,17.051,0,,,,,,
10191,2/18/2021 8:00,60,DRH38,"Label=GPKLG04HC, CellID=11660, LogicRNCID=838",859.59,1827.11,100,95.495,35,22.874,0,,,,,,
10192,2/18/2021 8:00,60,DRH38,"Label=GPKLG04HB, CellID=11659, LogicRNCID=838",945.857,535.787,100,99.23,19,10.868,0,,,,,,
10193,2/18/2021 8:00,60,DRH38,"Label=GPKLG04HA, CellID=11658, LogicRNCID=838",962.739,877.17,100,99.425,23,12.99,0,,,,,,
10194,2/18/2021 8:00,60,DRH38,"Label=GPKLG04WC, CellID=10807, LogicRNCID=838",1085.127,1826.537,100,98.592,31,18.856,0,,,,,,
10195,2/18/2021 8:00,60,DRH38,"Label=GPKLG04WB, CellID=10806, LogicRNCID=838",1312.059,874.777,100,99.096,28,14.551,0,,,,,,
10196,2/18/2021 8:00,60,DRH38,"Label=GPKLG04WA, CellID=10805, LogicRNCID=838",1235.088,686.994,100,99.784,20,10.742,0,,,,,,
10197,2/18/2021 8:00,60,DRH38,"Label=GPKPS07WA, CellID=50653, LogicRNCID=838",1058.526,774.188,100,100,11,6.282,1,,,,,,
10198,2/18/2021 8:00,60,DRH38,"Label=GPKPS07WC, CellID=50738, LogicRNCID=838",1573.536,182.354,100,99.666,7,2.918,2,,,,,,
10199,2/18/2021 8:00,60,DRH38,"Label=GPKPS07WB, CellID=50737, LogicRNCID=838",1430.425,486.637,100,99.844,20,10.5,0,,,,,,
10200,2/18/2021 8:00,60,DRH38,"Label=GPKPS07HC, CellID=11700, LogicRNCID=838",1165.643,164.701,100,100,11,4.261,1,,,,,,
10201,2/18/2021 8:00,60,DRH38,"Label=GPKPS07HB, CellID=11699, LogicRNCID=838",1124.375,497.82,100,99.267,17,10.149,1,,,,,,
10202,2/18/2021 8:00,60,DRH38,"Label=GPKPS07HA, CellID=11691, LogicRNCID=838",1442.764,288.129,100,99.303,11,5.053,1,,,,,,
10203,2/18/2021 8:00,60,DRH38,"Label=GPKLG08WC, CellID=50586, LogicRNCID=838",1927.383,147.597,100,100,7,2.51,2,,,,,,
10204,2/18/2021 8:00,60,DRH38,"Label=GPKLG08WB, CellID=50585, LogicRNCID=838",395.182,198.938,100,100,8,4.222,2,,,,,,
10205,2/18/2021 8:00,60,DRH38,"Label=GPKLG08WA, CellID=50584, LogicRNCID=838",1632.107,1146.951,100,99.788,21,11.599,0,,,,,,
10206,2/18/2021 8:00,60,DRH38,"Label=GPKLG08HC, CellID=11678, LogicRNCID=838",2051.786,599.375,100,99.824,11,5.611,1,,,,,,
10207,2/18/2021 8:00,60,DRH38,"Label=GPKLG08HB, CellID=11677, LogicRNCID=838",786.007,84.037,100,99.303,7,2.093,2,,,,,,
10208,2/18/2021 8:00,60,DRH38,"Label=GPKLG08HA, CellID=11676, LogicRNCID=838",1396.717,973.31,100,98.956,20,11.201,0,,,,,,
10209,2/18/2021 8:00,60,DRH38,"Label=GPKPS10WC, CellID=50697, LogicRNCID=838",2220.509,487.418,100,100,14,6.354,1,,,,,,
10210,2/18/2021 8:00,60,DRH38,"Label=GPKPS10WB, CellID=50696, LogicRNCID=838",2190.841,465.494,100,100,10,3.764,2,,,,,,
10211,2/18/2021 8:00,60,DRH38,"Label=GPKPS10WA, CellID=50695, LogicRNCID=838",4238.777,1013.362,100,100,8,3.692,2,,,,,,
10212,2/18/2021 8:00,60,DRH38,"Label=GPKPS10HC, CellID=11695, LogicRNCID=838",1032.205,423.207,100,99.198,11,5.627,1,,,,,,
10213,2/18/2021 8:00,60,DRH38,"Label=GPKPS10HB, CellID=11694, LogicRNCID=838",1806.383,226.085,100,94.458,9,4.282,2,,,,,,
10214,2/18/2021 8:00,60,DRH38,"Label=GPKPS10HA, CellID=11693, LogicRNCID=838",1374.724,382.712,100,99.197,12,5.123,1,,,,,,
10215,2/18/2021 8:00,60,DRH38,"Label=GPKLG25HC, CellID=11698, LogicRNCID=838",1947.808,885.146,100,99.723,15,8.193,1,,,,,,
10216,2/18/2021 8:00,60,DRH38,"Label=GPKLG25HB, CellID=11697, LogicRNCID=838",565.708,140.096,100,98.21,11,4.051,1,,,,,,
10217,2/18/2021 8:00,60,DRH38,"Label=GPKLG25WC, CellID=50736, LogicRNCID=838",3120.499,1333.533,100,100,14,6.161,1,,,,,,
10218,2/18/2021 8:00,60,DRH38,"Label=GPKLG25WB, CellID=50732, LogicRNCID=838",1995.871,498.125,100,100,14,5.525,1,,,,,,
10219,2/18/2021 8:00,60,DRH38,"Label=GPKLG25WA, CellID=50731, LogicRNCID=838",2273.08,159.944,100,100,6,2.015,2,,,,,,
10220,2/18/2021 8:00,60,DRH38,"Label=GPKLG25HA, CellID=11696, LogicRNCID=838",3738.859,353.401,100,99.419,8,1.249,2,,,,,,
10221,2/18/2021 8:00,60,DRH38,"Label=GPKLG18HC, CellID=11684, LogicRNCID=838",1828.073,237.17,100,100,9,4.112,2,,,,,,
10222,2/18/2021 8:00,60,DRH38,"Label=GPKLG18HA, CellID=11682, LogicRNCID=838",2972.343,301.964,100,99.471,8,2.707,2,,,,,,
10223,2/18/2021 8:00,60,DRH38,"Label=GPKLG18WC, CellID=50592, LogicRNCID=838",1988.914,322.798,100,100,9,2.89,2,,,,,,
10224,2/18/2021 8:00,60,DRH38,"Label=GPKLG18WB, CellID=50591, LogicRNCID=838",1236.965,155.289,100,100,7,2.053,2,,,,,,
10225,2/18/2021 8:00,60,DRH38,"Label=GPKLG18WA, CellID=50590, LogicRNCID=838",1690.325,261.969,100,100,10,4.789,1,,,,,,
10226,2/18/2021 8:00,60,DRH38,"Label=NSSDR50WA, CellID=50988, LogicRNCID=838",2131.719,183.933,100,100,6,0.922,2,,,,,,
10227,2/18/2021 8:00,60,DRH38,"Label=NSSDR50HC, CellID=42451, LogicRNCID=838",1171.823,23.838,100,100,3,0.492,2,,,,,,
10228,2/18/2021 8:00,60,DRH38,"Label=NSSDR50HB, CellID=42450, LogicRNCID=838",1572.042,88.913,100,100,6,1.742,2,,,,,,
10229,2/18/2021 8:00,60,DRH38,"Label=NSSDR50HA, CellID=24500, LogicRNCID=838",978.416,107.97,100,100,7,1.942,2,,,,,,
10230,2/18/2021 8:00,60,DRH38,"Label=NSSDR50WC, CellID=24499, LogicRNCID=838",1158.111,66.142,100,100,5,1.063,2,,,,,,
10231,2/18/2021 8:00,60,DRH38,"Label=NSSDR50WB, CellID=24498, LogicRNCID=838",4137.674,259,100,100,4,1.465,2,,,,,,
10232,2/18/2021 8:00,60,DRH38,"Label=NSSDR42WE, CellID=3041, LogicRNCID=838",820.399,1122.802,100,97.195,26,15.465,0,,,,,,
10233,2/18/2021 8:00,60,DRH38,"Label=NSSDR42WD, CellID=3040, LogicRNCID=838",1361.271,440.809,100,99.858,16,8.444,1,,,,,,
10234,2/18/2021 8:00,60,DRH38,"Label=NSSDR42HE, CellID=3039, LogicRNCID=838",944.449,980.802,100,99.185,25,14.385,0,,,,,,
10235,2/18/2021 8:00,60,DRH38,"Label=NSSDR42HD, CellID=3032, LogicRNCID=838",1852.276,909.567,100,100,14,6.733,1,,,,,,
10236,2/18/2021 8:00,60,DRH38,"Label=NSSDR37WE, CellID=3031, LogicRNCID=838",884.68,410.377,100,100,14,6.875,1,,,,,,
10237,2/18/2021 8:00,60,DRH38,"Label=NSSDR37HE, CellID=3030, LogicRNCID=838",1428.813,540.935,100,99.17,14,6.875,1,,,,,,
10238,2/18/2021 8:00,60,DRH38,"Label=NSSDR58HF, CellID=3102, LogicRNCID=838",1305.469,814.466,100,99.497,15,8.269,1,,,,,,
10239,2/18/2021 8:00,60,DRH38,"Label=NSSDR58HD, CellID=3044, LogicRNCID=838",1476.48,714.128,100,99.502,17,8.626,1,,,,,,
10240,2/18/2021 8:00,60,DRH38,"Label=NSSDR58WF, CellID=3104, LogicRNCID=838",496.777,322.616,100,99.345,15,8.617,1,,,,,,
10241,2/18/2021 8:00,60,DRH38,"Label=NSSDR58WD, CellID=3103, LogicRNCID=838",1545.837,616.397,100,99.866,17,8.347,1,,,,,,
10242,2/18/2021 8:00,60,DRH38,"Label=NSSDR32WE, CellID=3014, LogicRNCID=838",1666.481,423.362,98.75,99.758,12,5.425,1,,,,,,
10243,2/18/2021 8:00,60,DRH38,"Label=NSSDR32HE, CellID=3013, LogicRNCID=838",1308.209,619.834,98.75,99.633,20,10.613,0,,,,,,
10244,2/18/2021 8:00,60,DRH38,"Label=NSSDR06HE, CellID=5527, LogicRNCID=838",727.742,587.608,100,99.755,13,5.856,1,,,,,,
10245,2/18/2021 8:00,60,DRH38,"Label=NSSDR06WE, CellID=3010, LogicRNCID=838",767.146,705.589,100,100,15,6.046,1,,,,,,
10246,2/18/2021 8:00,60,DRH38,"Label=KSKTD14HC, CellID=42766, LogicRNCID=838",1899.28,395.752,100,99.419,16,6.778,1,,,,,,
10247,2/18/2021 8:00,60,DRH38,"Label=KSKTD14HB, CellID=42765, LogicRNCID=838",2099.77,1446.586,100,99.861,21,10.382,0,,,,,,
10248,2/18/2021 8:00,60,DRH38,"Label=KSKTD14HA, CellID=42764, LogicRNCID=838",1062.585,580.383,100,99.387,20,10.306,0,,,,,,
10249,2/18/2021 8:00,60,DRH38,"Label=KSKTD14WC, CellID=42763, LogicRNCID=838",2441.482,978.909,100,98.884,17,8.806,1,,,,,,
10250,2/18/2021 8:00,60,DRH38,"Label=KSKTD14WB, CellID=42762, LogicRNCID=838",1059.489,844.523,100,99.482,22,11.696,0,,,,,,
10251,2/18/2021 8:00,60,DRH38,"Label=KSKTD14WA, CellID=42761, LogicRNCID=838",1637.406,1422.96,100,99.379,27,16.528,0,,,,,,
10252,2/18/2021 8:00,60,DRH38,"Label=KSNKL06WC, CellID=40555, LogicRNCID=838",1312.648,117.089,100,98.81,5,1.543,2,,,,,,
10253,2/18/2021 8:00,60,DRH38,"Label=KSNKL06WA, CellID=40554, LogicRNCID=838",1668.819,1326.856,100,99.801,16,8.157,1,,,,,,
10254,2/18/2021 8:00,60,DRH38,"Label=KSNKL06HA, CellID=40557, LogicRNCID=838",1097.517,1116.513,100,99.79,23,14.343,0,,,,,,
10255,2/18/2021 8:00,60,DRH38,"Label=KSNKL06WB, CellID=40556, LogicRNCID=838",2651.302,612.556,100,99.701,11,5.282,1,,,,,,
10256,2/18/2021 8:00,60,DRH38,"Label=NSSDR04WF, CellID=4153, LogicRNCID=838",1389.146,184.736,100,100,9,2.804,2,,,,,,
10257,2/18/2021 8:00,60,DRH38,"Label=NSSDR04HF, CellID=1426, LogicRNCID=838",1721.966,925.81,100,100,9,3.871,2,,,,,,
10258,2/18/2021 8:00,60,DRH38,"Label=GPKLG31HC, CellID=12491, LogicRNCID=838",848.776,683.291,100,99.861,19,11.076,0,,,,,,
10259,2/18/2021 8:00,60,DRH38,"Label=GPKLG31HB, CellID=12490, LogicRNCID=838",1200.36,709.038,100,98.433,22,9.963,0,,,,,,
10260,2/18/2021 8:00,60,DRH38,"Label=GPKLG31HA, CellID=12489, LogicRNCID=838",1237.61,493.745,100,99.651,16,6.875,1,,,,,,
10261,2/18/2021 8:00,60,DRH38,"Label=GPKLG31WC, CellID=12488, LogicRNCID=838",1003.752,605.947,100,98.664,25,9.876,0,,,,,,
10262,2/18/2021 8:00,60,DRH38,"Label=GPKLG31WB, CellID=12487, LogicRNCID=838",872.432,535.718,100,97.474,24,11.881,0,,,,,,
10263,2/18/2021 8:00,60,DRH38,"Label=GPKLG31WA, CellID=12486, LogicRNCID=838",833.198,289.185,100,99.621,14,6.824,1,,,,,,
10264,2/18/2021 8:00,60,DRH38,"Label=NSPLS15WC, CellID=27870, LogicRNCID=838",1327.462,201.716,100,99.804,13,6.232,1,,,,,,
10265,2/18/2021 8:00,60,DRH38,"Label=NSPLS15WB, CellID=27869, LogicRNCID=838",2147.029,602.991,100,100,17,6.667,1,,,,,,
10266,2/18/2021 8:00,60,DRH38,"Label=NSPLS15WA, CellID=27868, LogicRNCID=838",1122.719,206.313,100,100,15,5.906,1,,,,,,
10267,2/18/2021 8:00,60,DRH38,"Label=NSPLS15HC, CellID=27867, LogicRNCID=838",4105.759,776.215,100,99.784,11,4.661,1,,,,,,
10268,2/18/2021 8:00,60,DRH38,"Label=NSPLS15HB, CellID=27866, LogicRNCID=838",1374.804,448.141,100,99.757,10,5.228,1,,,,,,
10269,2/18/2021 8:00,60,DRH38,"Label=NSPLS15HA, CellID=27865, LogicRNCID=838",1690.865,634.792,100,99.791,13,7.64,1,,,,,,
10270,2/18/2021 8:00,60,DRH38,"Label=NSSBP27HC, CellID=62508, LogicRNCID=838",1529.596,189.968,100,100,10,3.292,2,,,,,,
10271,2/18/2021 8:00,60,DRH38,"Label=NSSBP27HB, CellID=62507, LogicRNCID=838",893.442,27.674,100,100,4,0.851,2,,,,,,
10272,2/18/2021 8:00,60,DRH38,"Label=NSSBP27HA, CellID=62506, LogicRNCID=838",3373.096,346.65,100,100,5,1.744,2,,,,,,
10273,2/18/2021 8:00,60,DRH38,"Label=NSSBP27WC, CellID=62505, LogicRNCID=838",1728.878,171.845,100,100,11,3.54,1,,,,,,
10274,2/18/2021 8:00,60,DRH38,"Label=NSSBP27WB, CellID=62504, LogicRNCID=838",2105.568,140.853,100,100,5,1.279,2,,,,,,
10275,2/18/2021 8:00,60,DRH38,"Label=NSSBP27WA, CellID=62503, LogicRNCID=838",2534.748,107.846,100,100,5,1.15,2,,,,,,
10276,2/18/2021 8:00,60,DRH38,"Label=KSKTD06HC, CellID=42754, LogicRNCID=838",1841.453,609.036,100,100,17,7.183,1,,,,,,
10277,2/18/2021 8:00,60,DRH38,"Label=KSKTD06HB, CellID=42753, LogicRNCID=838",1249.515,388.483,100,99.689,13,6.739,1,,,,,,
10278,2/18/2021 8:00,60,DRH38,"Label=KSKTD06HA, CellID=42752, LogicRNCID=838",1267.06,414.807,100,100,16,7.193,1,,,,,,
10279,2/18/2021 8:00,60,DRH38,"Label=KSKTD06WC, CellID=42751, LogicRNCID=838",1011.012,382.586,100,100,19,10.389,1,,,,,,
10280,2/18/2021 8:00,60,DRH38,"Label=KSKTD06WB, CellID=42750, LogicRNCID=838",1313.924,430.825,100,99.452,13,5.938,1,,,,,,
10281,2/18/2021 8:00,60,DRH38,"Label=KSKTD06WA, CellID=42749, LogicRNCID=838",1760.257,409.413,100,100,10,4.736,2,,,,,,
10282,2/18/2021 8:00,60,DRH38,"Label=KSKTD10HC, CellID=17755, LogicRNCID=838",995.568,732.183,100,98.759,19,10.938,0,,,,,,
10283,2/18/2021 8:00,60,DRH38,"Label=KSKTD10HB, CellID=17754, LogicRNCID=838",859.613,283.465,100,98.768,15,7.372,1,,,,,,
10284,2/18/2021 8:00,60,DRH38,"Label=KSKTD10HA, CellID=17753, LogicRNCID=838",1417.499,1361.77,100,99.357,27,14.935,0,,,,,,
10285,2/18/2021 8:00,60,DRH38,"Label=KSKTD10WC, CellID=17752, LogicRNCID=838",1064.681,712.684,100,97.82,21,11.933,0,,,,,,
10286,2/18/2021 8:00,60,DRH38,"Label=KSKTD10WB, CellID=17751, LogicRNCID=838",1294.126,550.572,100,99.71,15,7.365,1,,,,,,
10287,2/18/2021 8:00,60,DRH38,"Label=KSKTD10WA, CellID=17750, LogicRNCID=838",1639.632,1486.922,100,99.569,23,12.276,0,,,,,,
10288,2/18/2021 8:00,60,DRH38,"Label=GPKLG34HC, CellID=12497, LogicRNCID=838",2164.914,1316.388,100,99.4,16,7.542,1,,,,,,
10289,2/18/2021 8:00,60,DRH38,"Label=GPKLG34HB, CellID=12496, LogicRNCID=838",1449.722,356.907,100,100,14,5.232,1,,,,,,
10290,2/18/2021 8:00,60,DRH38,"Label=GPKLG34HA, CellID=12495, LogicRNCID=838",1418.343,818.383,100,99.845,18,10.35,1,,,,,,
10291,2/18/2021 8:00,60,DRH38,"Label=GPKLG34WC, CellID=12494, LogicRNCID=838",867.629,371.467,100,99.614,17,7.757,1,,,,,,
10292,2/18/2021 8:00,60,DRH38,"Label=GPKLG34WB, CellID=12493, LogicRNCID=838",1313.329,368.637,100,100,13,6.692,1,,,,,,
10293,2/18/2021 8:00,60,DRH38,"Label=GPKLG34WA, CellID=12492, LogicRNCID=838",1283.295,352.05,100,100,13,7.09,1,,,,,,
10294,2/18/2021 8:00,60,DRH38,"Label=NSPLS01HC, CellID=9287, LogicRNCID=838",1578.977,421.964,100,99.385,10,4.581,2,,,,,,
10295,2/18/2021 8:00,60,DRH38,"Label=NSPLS01HA, CellID=6353, LogicRNCID=838",1654.946,217.159,100,100,10,3.265,2,,,,,,
10296,2/18/2021 8:00,60,DRH38,"Label=NSPLS01WF, CellID=53599, LogicRNCID=838",489.619,9.879,100,100,4,0.528,2,,,,,,
10297,2/18/2021 8:00,60,DRH38,"Label=NSPLS01HF, CellID=53598, LogicRNCID=838",1470.849,32.813,100,100,4,0.724,2,,,,,,
10298,2/18/2021 8:00,60,DRH38,"Label=NSPLS09HC, CellID=43592, LogicRNCID=838",1106.855,236.452,100,100,13,4.582,1,,,,,,
10299,2/18/2021 8:00,60,DRH38,"Label=NSPLS09WC, CellID=43589, LogicRNCID=838",1287.649,426.484,100,100,14,6.758,1,,,,,,
10300,2/18/2021 8:00,60,DRH38,"Label=NSPLS09WB, CellID=43588, LogicRNCID=838",2726.757,490.55,100,98.943,11,5.16,1,,,,,,
10301,2/18/2021 8:00,60,DRH38,"Label=NSPLS08HB, CellID=40123, LogicRNCID=838",1258.249,220.452,100,100,25,3.088,0,,,,,,
10302,2/18/2021 8:00,60,DRH38,"Label=NSPLS08HA, CellID=40122, LogicRNCID=838",1332.451,70.045,100,100,7,1.929,2,,,,,,
10303,2/18/2021 8:00,60,DRH38,"Label=NSPLS08WC, CellID=40121, LogicRNCID=838",1155.884,309.32,100,99.317,11,5.158,1,,,,,,
10304,2/18/2021 8:00,60,DRH38,"Label=NSPLS08WB, CellID=40120, LogicRNCID=838",1117.072,98.048,100,100,21,1.642,1,,,,,,
10305,2/18/2021 8:00,60,DRH38,"Label=NSPLS08WA, CellID=40119, LogicRNCID=838",1035.975,57.709,100,100,5,1.176,2,,,,,,
10306,2/18/2021 8:00,60,DRH38,"Label=NSPLS13HC, CellID=32864, LogicRNCID=838",1423.021,346.006,100,99.539,12,4.242,1,,,,,,
10307,2/18/2021 8:00,60,DRH38,"Label=NSPLS13HB, CellID=32863, LogicRNCID=838",1916.852,383.023,100,100,11,4.397,1,,,,,,
10308,2/18/2021 8:00,60,DRH38,"Label=NSPLS13HA, CellID=32862, LogicRNCID=838",1277.012,667.787,100,100,17,9.769,1,,,,,,
10309,2/18/2021 8:00,60,DRH38,"Label=NSPLS13WC, CellID=32735, LogicRNCID=838",1690.805,454.295,100,99.704,12,6.338,1,,,,,,
10310,2/18/2021 8:00,60,DRH38,"Label=NSPLS13WB, CellID=32734, LogicRNCID=838",1838.337,301.54,100,99.617,9,3.889,2,,,,,,
10311,2/18/2021 8:00,60,DRH38,"Label=NSPLS13WA, CellID=32733, LogicRNCID=838",1387.303,675.001,100,99.614,20,10.244,0,,,,,,
10312,2/18/2021 8:00,60,DRH38,"Label=NSPLS01WC, CellID=14223, LogicRNCID=838",2664.365,545.009,100,99.292,14,5.5,1,,,,,,
10313,2/18/2021 8:00,60,DRH38,"Label=NSPLS01WB, CellID=14222, LogicRNCID=838",1866.903,657.787,100,100,14,7.611,1,,,,,,
10314,2/18/2021 8:00,60,DRH38,"Label=NSPLS01WA, CellID=14221, LogicRNCID=838",1904.268,109.855,100,99.63,11,2.269,2,,,,,,
10315,2/18/2021 8:00,60,DRH38,"Label=NSPLS01HB, CellID=9284, LogicRNCID=838",2984.184,1017.061,100,98.333,11,4.91,1,,,,,,
10316,2/18/2021 8:00,60,DRH38,"Label=NSPLS02HC, CellID=64030, LogicRNCID=838",1823.704,641.678,100,99.376,13,6.174,1,,,,,,
10317,2/18/2021 8:00,60,DRH38,"Label=NSPLS02HB, CellID=64029, LogicRNCID=838",1647.404,199.475,100,100,9,3.457,2,,,,,,
10318,2/18/2021 8:00,60,DRH38,"Label=NSPLS02HA, CellID=64028, LogicRNCID=838",2598.259,1558.18,100,99.476,22,9.472,0,,,,,,
10319,2/18/2021 8:00,60,DRH38,"Label=NSPLS02WC, CellID=45318, LogicRNCID=838",1606.62,593.962,100,100,17,8.081,1,,,,,,
10320,2/18/2021 8:00,60,DRH38,"Label=NSPLS02WB, CellID=45317, LogicRNCID=838",2871.651,456.709,100,100,16,3.183,1,,,,,,
10321,2/18/2021 8:00,60,DRH38,"Label=NSPLS02WA, CellID=45316, LogicRNCID=838",1619.543,852.971,100,100,26,10.524,0,,,,,,
10322,2/18/2021 8:00,60,DRH38,"Label=NSPLS09WA, CellID=43587, LogicRNCID=838",2585.383,282.969,100,100,9,3.426,2,,,,,,
10323,2/18/2021 8:00,60,DRH38,"Label=NSSBP02HC, CellID=8783, LogicRNCID=838",1686.884,958.219,100,98.274,17,9.793,1,,,,,,
10324,2/18/2021 8:00,60,DRH38,"Label=NSSBP02HB, CellID=8782, LogicRNCID=838",1511.7,943.993,100,99.207,19,10.425,1,,,,,,
10325,2/18/2021 8:00,60,DRH38,"Label=NSSBP02HA, CellID=8781, LogicRNCID=838",970.383,478.71,100,99.099,19,10.324,1,,,,,,
10326,2/18/2021 8:00,60,DRH38,"Label=NSSBP09HC, CellID=8024, LogicRNCID=838",1772.755,799.785,100,97.625,19,9.15,1,,,,,,
10327,2/18/2021 8:00,60,DRH38,"Label=NSSBP09HB, CellID=8023, LogicRNCID=838",1742.546,750.848,100,97.927,16,7.311,1,,,,,,
10328,2/18/2021 8:00,60,DRH38,"Label=NSSBP28HB, CellID=45373, LogicRNCID=838",2412.166,750.363,100,100,13,7.225,1,,,,,,
10329,2/18/2021 8:00,60,DRH38,"Label=NSSBP28HA, CellID=45372, LogicRNCID=838",1454.814,566.733,100,99.805,15,8.224,1,,,,,,
10330,2/18/2021 8:00,60,DRH38,"Label=NSSBP28WC, CellID=45371, LogicRNCID=838",685.754,138.016,100,99.726,12,4.574,1,,,,,,
10331,2/18/2021 8:00,60,DRH38,"Label=NSSBP17HB, CellID=40147, LogicRNCID=838",1479.382,499.418,100,100,11,5.424,1,,,,,,
10332,2/18/2021 8:00,60,DRH38,"Label=NSSBP17HA, CellID=40146, LogicRNCID=838",1047.66,232.398,100,100,11,4.126,1,,,,,,
10333,2/18/2021 8:00,60,DRH38,"Label=NSSBP17WC, CellID=40145, LogicRNCID=838",1641.658,561.327,100,100,17,7.474,1,,,,,,
10334,2/18/2021 8:00,60,DRH38,"Label=NSSBP17WB, CellID=40144, LogicRNCID=838",1149.475,400.235,100,99.713,14,5.761,1,,,,,,
10335,2/18/2021 8:00,60,DRH38,"Label=NSSBP17WA, CellID=40143, LogicRNCID=838",688.012,206.806,100,100,13,5.901,1,,,,,,
10336,2/18/2021 8:00,60,DRH38,"Label=NSSBP28WB, CellID=28886, LogicRNCID=838",1606.254,598.254,100,99.778,15,6.825,1,,,,,,
10337,2/18/2021 8:00,60,DRH38,"Label=NSSBP28WA, CellID=28885, LogicRNCID=838",807.117,231.283,100,100,15,7.69,1,,,,,,
10338,2/18/2021 8:00,60,DRH38,"Label=NSSBP28HC, CellID=22822, LogicRNCID=838",744.037,253.214,100,100,15,6.126,1,,,,,,
10339,2/18/2021 8:00,60,DRH38,"Label=NSSBP09WC, CellID=14247, LogicRNCID=838",920.342,476.435,100,100,18,9.382,1,,,,,,
10340,2/18/2021 8:00,60,DRH38,"Label=NSSBP09WB, CellID=14246, LogicRNCID=838",1638.663,1338.694,100,100,17,9.956,1,,,,,,
10341,2/18/2021 8:00,60,DRH38,"Label=NSSBP09WA, CellID=14245, LogicRNCID=838",1324.38,1221.749,100,99.736,20,10.435,0,,,,,,
10342,2/18/2021 8:00,60,DRH38,"Label=NSSBP02WC, CellID=14241, LogicRNCID=838",2168.722,1093.53,100,99.295,19,9.786,1,,,,,,
10343,2/18/2021 8:00,60,DRH38,"Label=NSSBP02WB, CellID=14240, LogicRNCID=838",1230.936,916.823,100,99.265,22,12.679,0,,,,,,
10344,2/18/2021 8:00,60,DRH38,"Label=NSSBP02WA, CellID=14239, LogicRNCID=838",1448.166,1653.917,100,98.953,21,12.767,0,,,,,,
10345,2/18/2021 8:00,60,DRH38,"Label=NSMND29WC, CellID=29385, LogicRNCID=838",2220.013,468.612,100,100,11,5.006,1,,,,,,
10346,2/18/2021 8:00,60,DRH38,"Label=NSMND29WB, CellID=29384, LogicRNCID=838",1782.105,746.106,100,99.783,15,8.16,1,,,,,,
10347,2/18/2021 8:00,60,DRH38,"Label=NSMND22HB, CellID=62046, LogicRNCID=838",1167.069,498.506,100,100,18,9.942,1,,,,,,
10348,2/18/2021 8:00,60,DRH38,"Label=NSMND22HA, CellID=62045, LogicRNCID=838",2343.625,479.981,100,100,12,5.444,1,,,,,,
10349,2/18/2021 8:00,60,DRH38,"Label=NSMND22WC, CellID=62044, LogicRNCID=838",1191.511,1089.825,100,99.882,20,11.525,0,,,,,,
10350,2/18/2021 8:00,60,DRH38,"Label=NSMND22WB, CellID=62043, LogicRNCID=838",1158.086,739.582,100,99.634,16,8.767,1,,,,,,
10351,2/18/2021 8:00,60,DRH38,"Label=NSMND22WA, CellID=62042, LogicRNCID=838",1629.234,611.076,100,99.77,11,6.358,1,,,,,,
10352,2/18/2021 8:00,60,DRH38,"Label=NSMND29HC, CellID=32831, LogicRNCID=838",1539.732,305.347,100,99.57,10,5.299,1,,,,,,
10353,2/18/2021 8:00,60,DRH38,"Label=NSMND29HB, CellID=32830, LogicRNCID=838",1676.22,622.428,100,100,11,6.076,1,,,,,,
10354,2/18/2021 8:00,60,DRH38,"Label=NSMND29HA, CellID=32829, LogicRNCID=838",1196.214,384.315,100,99.746,14,6.017,1,,,,,,
10355,2/18/2021 8:00,60,DRH38,"Label=NSMND29WA, CellID=29383, LogicRNCID=838",1703.802,459.067,100,99.791,14,6.146,1,,,,,,
10356,2/18/2021 8:00,60,DRH38,"Label=KSKLC06HC, CellID=42730, LogicRNCID=838",1639.004,799.824,100,99.88,23,10.461,0,,,,,,
10357,2/18/2021 8:00,60,DRH38,"Label=KSKLC06HB, CellID=42729, LogicRNCID=838",1277.454,262.889,100,99.783,14,5.893,1,,,,,,
